datetime,temperature,city
2023-12-16,-11.3,Kazan
2023-12-17,-9.3,Kazan
2023-12-18,-2.2,Kazan
2023-12-19,-1.9,Kazan
2023-12-20,1.4,Kazan
2023-12-21,1.8,Kazan
2023-12-22,0.9,Kazan
2023-12-23,-1.1,Kazan
2023-12-24,-2.6,Kazan
2023-12-25,-2.8,Kazan
2023-12-26,-4.6,Kazan
2023-12-27,-5.2,Kazan
2023-12-28,-8.3,Kazan
2023-12-29,-7.1,Kazan
2023-12-30,-8.0,Kazan
2023-12-31,-3.1,Kazan
2023-01-01,-8.7,Ufa
2023-01-02,-3.2,Ufa
2023-01-03,-3.3,Ufa
2023-01-04,-6.1,Ufa
2023-01-05,-16.5,Ufa
2023-01-06,-9.0,Ufa
2023-01-07,-25.2,Ufa
2023-01-08,-31.0,Ufa
2023-01-09,-33.7,Ufa
2023-01-10,-32.3,Ufa
2023-01-11,-27.0,Ufa
2023-01-12,-21.3,Ufa
2023-01-13,-15.1,Ufa
2023-01-14,-15.5,Ufa
2023-01-15,-15.6,Ufa
2023-01-16,-15.8,Ufa
2023-01-17,-14.6,Ufa
2023-01-18,-13.3,Ufa
2023-01-19,-16.9,Ufa
2023-01-20,-17.9,Ufa
2023-01-21,-14.6,Ufa
2023-01-22,-12.3,Ufa
2023-01-23,-12.2,Ufa
2023-01-24,-9.7,Ufa
2023-01-25,-11.9,Ufa
2023-01-26,-10.1,Ufa
2023-01-27,-7.1,Ufa
2023-01-28,-8.0,Ufa
2023-01-29,-8.8,Ufa
2023-01-30,-10.1,Ufa
2023-01-31,-9.2,Ufa
2023-02-01,-9.7,Ufa
2023-02-02,-10.9,Ufa
2023-02-03,-9.5,Ufa
2023-02-04,-13.2,Ufa
2023-02-05,-14.3,Ufa
2023-02-06,-15.8,Ufa
2023-02-07,-14.6,Ufa
2023-02-08,-13.8,Ufa
2023-02-09,-9.3,Ufa
2023-02-10,-5.5,Ufa
2023-02-11,-7.4,Ufa
2023-02-12,-8.3,Ufa
2023-02-13,-8.8,Ufa
2023-02-14,-5.7,Ufa
2023-02-15,-10.0,Ufa
2023-02-16,-6.3,Ufa
2023-02-17,-7.4,Ufa
2023-02-18,-13.7,Ufa
2023-02-19,-18.3,Ufa
2023-02-20,-15.6,Ufa
2023-02-21,-6.7,Ufa
2023-02-22,-5.8,Ufa
2023-02-23,-6.4,Ufa
2023-02-24,-11.8,Ufa
2023-02-25,-11.1,Ufa
2023-02-26,-4.3,Ufa
2023-02-27,-0.9,Ufa
2023-02-28,-1.9,Ufa
2023-03-01,-4.7,Ufa
2023-03-02,-6.8,Ufa
2023-03-03,-9.2,Ufa
2023-03-04,-3.1,Ufa
2023-03-05,-1.2,Ufa
2023-03-06,-2.6,Ufa
2023-03-07,-4.4,Ufa
2023-03-08,-4.0,Ufa
2023-03-09,0.8,Ufa
2023-03-10,3.0,Ufa
2023-03-11,-0.7,Ufa
2023-03-12,-1.6,Ufa
2023-03-13,3.1,Ufa
2023-03-14,-2.8,Ufa
2023-03-15,-2.2,Ufa
2023-03-16,-1.6,Ufa
2023-03-17,0.9,Ufa
2023-03-18,-0.2,Ufa
2023-03-19,-1.9,Ufa
2023-03-20,-2.8,Ufa
2023-03-21,-1.1,Ufa
2023-03-22,1.4,Ufa
2023-03-23,0.7,Ufa
2023-03-24,3.5,Ufa
2023-03-25,3.2,Ufa
2023-03-26,3.9,Ufa
2023-03-27,6.4,Ufa
2023-03-28,4.5,Ufa
2023-03-29,2.5,Ufa
2023-03-30,2.2,Ufa
2023-03-31,4.1,Ufa
2023-04-01,5.0,Ufa
2023-04-02,5.7,Ufa
2023-04-03,7.7,Ufa
2023-04-04,8.2,Ufa
2023-04-05,8.4,Ufa
2023-04-06,8.2,Ufa
2023-04-07,3.9,Ufa
2023-04-08,0.4,Ufa
2023-04-09,3.4,Ufa
2023-04-10,5.2,Ufa
2023-04-11,3.4,Ufa
2023-04-12,6.1,Ufa
2023-04-13,7.9,Ufa
2023-04-14,1.1,Ufa
2023-04-15,-0.9,Ufa
2023-04-16,2.0,Ufa
2023-04-17,3.8,Ufa
2023-04-18,7.3,Ufa
2023-04-19,8.5,Ufa
2023-04-20,8.8,Ufa
2023-04-21,9.4,Ufa
2023-04-22,8.1,Ufa
2023-04-23,8.7,Ufa
2023-04-24,11.3,Ufa
2023-04-25,13.6,Ufa
2023-04-26,14.7,Ufa
2023-04-27,15.4,Ufa
2023-04-28,14.3,Ufa
2023-04-29,13.7,Ufa
2023-04-30,16.1,Ufa
2023-05-01,19.3,Ufa
2023-05-02,18.8,Ufa
2023-05-03,19.7,Ufa
2023-05-04,18.5,Ufa
2023-05-05,16.9,Ufa
2023-05-06,16.5,Ufa
2023-05-07,8.2,Ufa
2023-05-08,5.9,Ufa
2023-05-09,7.4,Ufa
2023-05-10,10.7,Ufa
2023-05-11,11.7,Ufa
2023-05-12,9.8,Ufa
2023-05-13,10.8,Ufa
2023-05-14,12.0,Ufa
2023-05-15,14.6,Ufa
2023-05-16,15.7,Ufa
2023-05-17,17.1,Ufa
2023-05-18,14.6,Ufa
2023-05-19,12.7,Ufa
2023-05-20,16.6,Ufa
2023-05-21,16.9,Ufa
2023-05-22,18.5,Ufa
2023-05-23,19.5,Ufa
2023-05-24,20.4,Ufa
2023-05-25,21.3,Ufa
2023-05-26,21.5,Ufa
2023-05-27,22.6,Ufa
2023-05-28,23.8,Ufa
2023-05-29,23.2,Ufa
2023-05-30,21.8,Ufa
2023-05-31,24.9,Ufa
2023-06-01,23.8,Ufa
2023-06-02,24.2,Ufa
2023-06-03,23.6,Ufa
2023-06-04,22.1,Ufa
2023-06-05,18.5,Ufa
2023-06-06,14.7,Ufa
2023-06-07,15.9,Ufa
2023-06-08,15.8,Ufa
2023-06-09,14.6,Ufa
2023-06-10,16.7,Ufa
2023-06-11,13.1,Ufa
2023-06-12,12.7,Ufa
2023-06-13,14.9,Ufa
2023-06-14,17.2,Ufa
2023-06-15,19.7,Ufa
2023-06-16,19.5,Ufa
2023-06-17,20.1,Ufa
2023-06-18,15.4,Ufa
2023-06-19,10.6,Ufa
2023-06-20,10.7,Ufa
2023-06-21,11.2,Ufa
2023-06-22,12.4,Ufa
2023-06-23,14.5,Ufa
2023-06-24,15.8,Ufa
2023-06-25,15.5,Ufa
2023-06-26,14.1,Ufa
2023-06-27,16.6,Ufa
2023-06-28,18.5,Ufa
2023-06-29,20.9,Ufa
2023-06-30,22.4,Ufa
2023-07-01,23.4,Ufa
2023-07-02,19.6,Ufa
2023-07-03,20.8,Ufa
2023-07-04,22.9,Ufa
2023-07-05,24.3,Ufa
2023-07-06,24.3,Ufa
2023-07-07,23.5,Ufa
2023-07-08,23.2,Ufa
2023-07-09,25.2,Ufa
2023-07-10,29.6,Ufa
2023-07-11,31.8,Ufa
2023-07-12,25.3,Ufa
2023-07-13,17.9,Ufa
2023-07-14,16.9,Ufa
2023-07-15,19.0,Ufa
2023-07-16,18.8,Ufa
2023-07-17,18.1,Ufa
2023-07-18,18.6,Ufa
2023-07-19,19.6,Ufa
2023-07-20,19.7,Ufa
2023-07-21,19.6,Ufa
2023-07-22,19.7,Ufa
2023-07-23,18.8,Ufa
2023-07-24,19.1,Ufa
2023-07-25,20.3,Ufa
2023-07-26,21.8,Ufa
2023-07-27,24.4,Ufa
2023-07-28,25.3,Ufa
2023-07-29,25.2,Ufa
2023-07-30,26.8,Ufa
2023-07-31,25.0,Ufa
2023-08-01,20.8,Ufa
2023-08-02,21.6,Ufa
2023-08-03,22.7,Ufa
2023-08-04,21.3,Ufa
2023-08-05,22.6,Ufa
2023-08-06,23.4,Ufa
2023-08-07,23.0,Ufa
2023-08-08,21.0,Ufa
2023-08-09,21.5,Ufa
2023-08-10,22.4,Ufa
2023-08-11,20.3,Ufa
2023-08-12,19.8,Ufa
2023-08-13,20.3,Ufa
2023-08-14,21.6,Ufa
2023-08-15,24.1,Ufa
2023-08-16,25.3,Ufa
2023-08-17,25.1,Ufa
2023-08-18,24.9,Ufa
2023-08-19,23.1,Ufa
2023-08-20,18.3,Ufa
2023-08-21,15.8,Ufa
2023-08-22,15.9,Ufa
2023-08-23,15.4,Ufa
2023-08-24,13.3,Ufa
2023-08-25,12.9,Ufa
2023-08-26,13.0,Ufa
2023-08-27,12.4,Ufa
2023-08-28,9.9,Ufa
2023-08-29,11.0,Ufa
2023-08-30,13.0,Ufa
2023-08-31,14.1,Ufa
2023-09-01,14.2,Ufa
2023-09-02,14.1,Ufa
2023-09-03,13.6,Ufa
2023-09-04,13.6,Ufa
2023-09-05,14.7,Ufa
2023-09-06,14.9,Ufa
2023-09-07,14.6,Ufa
2023-09-08,11.6,Ufa
2023-09-09,13.3,Ufa
2023-09-10,12.8,Ufa
2023-09-11,11.1,Ufa
2023-09-12,13.5,Ufa
2023-09-13,12.7,Ufa
2023-09-14,14.3,Ufa
2023-09-15,14.6,Ufa
2023-09-16,14.6,Ufa
2023-09-17,14.6,Ufa
2023-09-18,14.2,Ufa
2023-09-19,12.7,Ufa
2023-09-20,9.6,Ufa
2023-09-21,12.3,Ufa
2023-09-22,16.4,Ufa
2023-09-23,15.9,Ufa
2023-09-24,15.8,Ufa
2023-09-25,16.0,Ufa
2023-09-26,14.8,Ufa
2023-09-27,12.1,Ufa
2023-09-28,12.7,Ufa
2023-09-29,11.5,Ufa
2023-09-30,11.4,Ufa
2023-10-01,10.4,Ufa
2023-10-02,12.4,Ufa
2023-10-03,12.9,Ufa
2023-10-04,11.7,Ufa
2023-10-05,12.6,Ufa
2023-10-06,10.7,Ufa
2023-10-07,9.4,Ufa
2023-10-08,6.7,Ufa
2023-10-09,6.7,Ufa
2023-10-10,3.9,Ufa
2023-10-11,3.7,Ufa
2023-10-12,4.3,Ufa
2023-10-13,5.7,Ufa
2023-10-14,7.0,Ufa
2023-10-15,7.9,Ufa
2023-10-16,11.1,Ufa
2023-10-17,10.3,Ufa
2023-10-18,4.5,Ufa
2023-10-19,5.5,Ufa
2023-10-20,3.7,Ufa
2023-10-21,2.3,Ufa
2023-10-22,-0.2,Ufa
2023-10-23,1.0,Ufa
2023-10-24,5.5,Ufa
2023-10-25,-1.2,Ufa
2023-10-26,-2.3,Ufa
2023-10-27,-2.3,Ufa
2023-10-28,-0.7,Ufa
2023-10-29,3.5,Ufa
2023-10-30,0.8,Ufa
2023-10-31,0.5,Ufa
2023-11-01,2.3,Ufa
2023-11-02,8.1,Ufa
2023-11-03,8.4,Ufa
2023-11-04,1.0,Ufa
2023-11-05,-1.4,Ufa
2023-11-06,1.8,Ufa
2023-11-07,4.0,Ufa
2023-11-08,2.2,Ufa
2023-11-09,4.6,Ufa
2023-11-10,5.7,Ufa
2023-11-11,4.2,Ufa
2023-11-12,2.8,Ufa
2023-11-13,2.7,Ufa
2023-11-14,4.2,Ufa
2023-11-15,1.7,Ufa
2023-11-16,0.9,Ufa
2023-11-17,0.7,Ufa
2023-11-18,-4.9,Ufa
2023-11-19,-7.3,Ufa
2023-11-20,-5.9,Ufa
2023-11-21,-0.9,Ufa
2023-11-22,-0.3,Ufa
2023-11-23,-8.2,Ufa
2023-11-24,-10.9,Ufa
2023-11-25,-0.7,Ufa
2023-11-26,0.6,Ufa
2023-11-27,0.4,Ufa
2023-11-28,-0.3,Ufa
2023-11-29,-2.2,Ufa
2023-11-30,-7.5,Ufa
2023-12-01,-6.9,Ufa
2023-12-02,-1.3,Ufa
2023-12-03,-6.4,Ufa
2023-12-04,-2.7,Ufa
2023-12-05,-8.8,Ufa
2023-12-06,-14.9,Ufa
2023-12-07,-25.6,Ufa
2023-12-08,-30.2,Ufa
2023-12-09,-33.5,Ufa
2023-12-10,-31.8,Ufa
2023-12-11,-27.6,Ufa
2023-12-12,-28.0,Ufa
2023-12-13,-21.1,Ufa
2023-12-14,-15.5,Ufa
2023-12-15,-16.3,Ufa
2023-12-16,-13.6,Ufa
2023-12-17,-9.2,Ufa
2023-12-18,-7.8,Ufa
2023-12-19,-3.8,Ufa
2023-12-20,-2.3,Ufa
2023-12-21,1.7,Ufa
2023-12-22,0.2,Ufa
2023-12-23,-4.1,Ufa
2023-12-24,-2.9,Ufa
2023-12-25,-1.8,Ufa
2023-12-26,-4.0,Ufa
2023-12-27,-4.2,Ufa
2023-12-28,-4.8,Ufa
2023-12-29,-8.7,Ufa
2023-12-30,-10.1,Ufa
2023-12-31,-3.8,Ufa
2023-01-01,-6.2,Novosibirsk
2023-01-02,-10.1,Novosibirsk
2023-01-03,-8.6,Novosibirsk
2023-01-04,-4.3,Novosibirsk
2023-01-05,-4.6,Novosibirsk
2023-01-06,-10.0,Novosibirsk
2023-01-07,-10.9,Novosibirsk
2023-01-08,-2.1,Novosibirsk
2023-01-09,-13.5,Novosibirsk
2023-01-10,-28.9,Novosibirsk
2023-01-11,-31.6,Novosibirsk
2023-01-12,-27.6,Novosibirsk
2023-01-13,-15.5,Novosibirsk
2023-01-14,-13.0,Novosibirsk
2023-01-15,-9.7,Novosibirsk
2023-01-16,-10.2,Novosibirsk
2023-01-17,-8.0,Novosibirsk
2023-01-18,-9.9,Novosibirsk
2023-01-19,-12.4,Novosibirsk
2023-01-20,-10.8,Novosibirsk
2023-01-21,-27.9,Novosibirsk
2023-01-22,-28.6,Novosibirsk
2023-01-23,-12.4,Novosibirsk
2023-01-24,-8.1,Novosibirsk
2023-01-25,-9.4,Novosibirsk
2023-01-26,-8.3,Novosibirsk
2023-01-27,-9.6,Novosibirsk
2023-01-28,-8.2,Novosibirsk
2023-01-29,-10.2,Novosibirsk
2023-01-30,-8.4,Novosibirsk
2023-01-31,-10.8,Novosibirsk
2023-02-01,-18.8,Novosibirsk
2023-02-02,-22.3,Novosibirsk
2023-02-03,-18.8,Novosibirsk
2023-02-04,-17.8,Novosibirsk
2023-02-05,-15.5,Novosibirsk
2023-02-06,-16.6,Novosibirsk
2023-02-07,-11.4,Novosibirsk
2023-02-08,-16.1,Novosibirsk
2023-02-09,-20.7,Novosibirsk
2023-02-10,-25.2,Novosibirsk
2023-02-11,-24.4,Novosibirsk
2023-02-12,-17.4,Novosibirsk
2023-02-13,-12.9,Novosibirsk
2023-02-14,-20.7,Novosibirsk
2023-02-15,-22.0,Novosibirsk
2023-02-16,-19.0,Novosibirsk
2023-02-17,-19.0,Novosibirsk
2023-02-18,-16.3,Novosibirsk
2023-02-19,-8.5,Novosibirsk
2023-02-20,-10.7,Novosibirsk
2023-02-21,-6.3,Novosibirsk
2023-02-22,-2.7,Novosibirsk
2023-02-23,-1.0,Novosibirsk
2023-02-24,1.3,Novosibirsk
2023-02-25,-8.1,Novosibirsk
2023-02-26,-12.0,Novosibirsk
2023-02-27,-7.7,Novosibirsk
2023-02-28,-5.0,Novosibirsk
2023-03-01,-0.5,Novosibirsk
2023-03-02,1.7,Novosibirsk
2023-03-03,-1.3,Novosibirsk
2023-03-04,-6.8,Novosibirsk
2023-03-05,-5.3,Novosibirsk
2023-03-06,-5.2,Novosibirsk
2023-03-07,-1.6,Novosibirsk
2023-03-08,-0.4,Novosibirsk
2023-03-09,-8.1,Novosibirsk
2023-03-10,-4.7,Novosibirsk
2023-03-11,-0.9,Novosibirsk
2023-03-12,-0.6,Novosibirsk
2023-03-13,-6.6,Novosibirsk
2023-03-14,-6.6,Novosibirsk
2023-03-15,-3.4,Novosibirsk
2023-03-16,-2.6,Novosibirsk
2023-03-17,-3.2,Novosibirsk
2023-03-18,-3.4,Novosibirsk
2023-03-19,-5.0,Novosibirsk
2023-03-20,-13.0,Novosibirsk
2023-03-21,-9.5,Novosibirsk
2023-03-22,-9.6,Novosibirsk
2023-03-23,-5.3,Novosibirsk
2023-03-24,-1.3,Novosibirsk
2023-03-25,0.4,Novosibirsk
2023-03-26,2.9,Novosibirsk
2023-03-27,2.3,Novosibirsk
2023-03-28,2.8,Novosibirsk
2023-03-29,4.7,Novosibirsk
2023-03-30,-3.9,Novosibirsk
2023-03-31,-9.3,Novosibirsk
2023-04-01,-9.7,Novosibirsk
2023-04-02,-7.9,Novosibirsk
2023-04-03,-2.9,Novosibirsk
2023-04-04,1.2,Novosibirsk
2023-04-05,-1.6,Novosibirsk
2023-04-06,1.2,Novosibirsk
2023-04-07,-0.2,Novosibirsk
2023-04-08,-8.0,Novosibirsk
2023-04-09,-4.1,Novosibirsk
2023-04-10,0.1,Novosibirsk
2023-04-11,-1.0,Novosibirsk
2023-04-12,-2.4,Novosibirsk
2023-04-13,3.5,Novosibirsk
2023-04-14,-1.3,Novosibirsk
2023-04-15,-8.5,Novosibirsk
2023-04-16,-5.1,Novosibirsk
2023-04-17,-4.0,Novosibirsk
2023-04-18,-8.1,Novosibirsk
2023-04-19,-4.3,Novosibirsk
2023-04-20,1.2,Novosibirsk
2023-04-21,3.1,Novosibirsk
2023-04-22,3.0,Novosibirsk
2023-04-23,5.8,Novosibirsk
2023-04-24,9.2,Novosibirsk
2023-04-25,2.9,Novosibirsk
2023-04-26,6.1,Novosibirsk
2023-04-27,9.0,Novosibirsk
2023-04-28,16.9,Novosibirsk
2023-04-29,8.4,Novosibirsk
2023-04-30,2.1,Novosibirsk
2023-05-01,1.1,Novosibirsk
2023-05-02,1.9,Novosibirsk
2023-05-03,5.5,Novosibirsk
2023-05-04,8.5,Novosibirsk
2023-05-05,12.6,Novosibirsk
2023-05-06,15.0,Novosibirsk
2023-05-07,16.5,Novosibirsk
2023-05-08,18.5,Novosibirsk
2023-05-09,13.7,Novosibirsk
2023-05-10,8.3,Novosibirsk
2023-05-11,8.4,Novosibirsk
2023-05-12,7.8,Novosibirsk
2023-05-13,5.9,Novosibirsk
2023-05-14,7.9,Novosibirsk
2023-05-15,10.4,Novosibirsk
2023-05-16,11.1,Novosibirsk
2023-05-17,6.5,Novosibirsk
2023-05-18,6.7,Novosibirsk
2023-05-19,10.8,Novosibirsk
2023-05-20,14.7,Novosibirsk
2023-05-21,15.7,Novosibirsk
2023-05-22,17.5,Novosibirsk
2023-05-23,15.9,Novosibirsk
2023-05-24,14.7,Novosibirsk
2023-05-25,12.2,Novosibirsk
2023-05-26,10.4,Novosibirsk
2023-05-27,11.7,Novosibirsk
2023-05-28,14.8,Novosibirsk
2023-05-29,13.5,Novosibirsk
2023-05-30,16.4,Novosibirsk
2023-05-31,18.7,Novosibirsk
2023-06-01,19.3,Novosibirsk
2023-06-02,21.2,Novosibirsk
2023-06-03,23.5,Novosibirsk
2023-06-04,25.4,Novosibirsk
2023-06-05,26.3,Novosibirsk
2023-06-06,27.3,Novosibirsk
2023-06-07,27.3,Novosibirsk
2023-06-08,26.8,Novosibirsk
2023-06-09,22.8,Novosibirsk
2023-06-10,15.1,Novosibirsk
2023-06-11,16.2,Novosibirsk
2023-06-12,17.1,Novosibirsk
2023-06-13,14.5,Novosibirsk
2023-06-14,14.0,Novosibirsk
2023-06-15,17.5,Novosibirsk
2023-06-16,19.0,Novosibirsk
2023-06-17,19.8,Novosibirsk
2023-06-18,18.3,Novosibirsk
2023-06-19,19.0,Novosibirsk
2023-06-20,22.5,Novosibirsk
2023-06-21,16.6,Novosibirsk
2023-06-22,15.3,Novosibirsk
2023-06-23,13.5,Novosibirsk
2023-06-24,14.4,Novosibirsk
2023-06-25,15.3,Novosibirsk
2023-06-26,17.2,Novosibirsk
2023-06-27,17.3,Novosibirsk
2023-06-28,17.2,Novosibirsk
2023-06-29,16.1,Novosibirsk
2023-06-30,17.1,Novosibirsk
2023-07-01,16.5,Novosibirsk
2023-07-02,18.4,Novosibirsk
2023-07-03,20.4,Novosibirsk
2023-07-04,20.7,Novosibirsk
2023-07-05,22.2,Novosibirsk
2023-07-06,24.1,Novosibirsk
2023-07-07,24.1,Novosibirsk
2023-07-08,22.0,Novosibirsk
2023-07-09,20.5,Novosibirsk
2023-07-10,20.0,Novosibirsk
2023-07-11,23.3,Novosibirsk
2023-07-12,26.3,Novosibirsk
2023-07-13,26.7,Novosibirsk
2023-07-14,27.0,Novosibirsk
2023-07-15,25.6,Novosibirsk
2023-07-16,20.3,Novosibirsk
2023-07-17,19.2,Novosibirsk
2023-07-18,20.5,Novosibirsk
2023-07-19,23.1,Novosibirsk
2023-07-20,21.3,Novosibirsk
2023-07-21,22.1,Novosibirsk
2023-07-22,22.2,Novosibirsk
2023-07-23,20.0,Novosibirsk
2023-07-24,21.8,Novosibirsk
2023-07-25,22.4,Novosibirsk
2023-07-26,22.1,Novosibirsk
2023-07-27,22.5,Novosibirsk
2023-07-28,22.2,Novosibirsk
2023-07-29,21.8,Novosibirsk
2023-07-30,19.8,Novosibirsk
2023-07-31,20.9,Novosibirsk
2023-08-01,21.9,Novosibirsk
2023-08-02,23.7,Novosibirsk
2023-08-03,24.4,Novosibirsk
2023-08-04,22.5,Novosibirsk
2023-08-05,23.7,Novosibirsk
2023-08-06,19.4,Novosibirsk
2023-08-07,19.0,Novosibirsk
2023-08-08,20.2,Novosibirsk
2023-08-09,20.5,Novosibirsk
2023-08-10,20.5,Novosibirsk
2023-08-11,16.9,Novosibirsk
2023-08-12,14.6,Novosibirsk
2023-08-13,13.3,Novosibirsk
2023-08-14,12.5,Novosibirsk
2023-08-15,14.3,Novosibirsk
2023-08-16,13.9,Novosibirsk
2023-08-17,15.8,Novosibirsk
2023-08-18,15.5,Novosibirsk
2023-08-19,16.3,Novosibirsk
2023-08-20,18.3,Novosibirsk
2023-08-21,15.9,Novosibirsk
2023-08-22,16.5,Novosibirsk
2023-08-23,19.8,Novosibirsk
2023-08-24,22.2,Novosibirsk
2023-08-25,20.4,Novosibirsk
2023-08-26,15.2,Novosibirsk
2023-08-27,16.3,Novosibirsk
2023-08-28,18.5,Novosibirsk
2023-08-29,18.2,Novosibirsk
2023-08-30,17.9,Novosibirsk
2023-08-31,19.8,Novosibirsk
2023-09-01,17.2,Novosibirsk
2023-09-02,16.8,Novosibirsk
2023-09-03,16.9,Novosibirsk
2023-09-04,16.4,Novosibirsk
2023-09-05,13.9,Novosibirsk
2023-09-06,12.9,Novosibirsk
2023-09-07,11.2,Novosibirsk
2023-09-08,11.9,Novosibirsk
2023-09-09,12.3,Novosibirsk
2023-09-10,13.5,Novosibirsk
2023-09-11,12.5,Novosibirsk
2023-09-12,10.1,Novosibirsk
2023-09-13,12.1,Novosibirsk
2023-09-14,14.1,Novosibirsk
2023-09-15,14.6,Novosibirsk
2023-09-16,15.1,Novosibirsk
2023-09-17,14.6,Novosibirsk
2023-09-18,15.4,Novosibirsk
2023-09-19,14.5,Novosibirsk
2023-09-20,14.0,Novosibirsk
2023-09-21,14.4,Novosibirsk
2023-09-22,13.8,Novosibirsk
2023-09-23,9.6,Novosibirsk
2023-09-24,5.8,Novosibirsk
2023-09-25,5.4,Novosibirsk
2023-09-26,5.0,Novosibirsk
2023-09-27,7.7,Novosibirsk
2023-09-28,8.4,Novosibirsk
2023-09-29,9.6,Novosibirsk
2023-09-30,9.0,Novosibirsk
2023-10-01,3.3,Novosibirsk
2023-10-02,4.3,Novosibirsk
2023-10-03,6.7,Novosibirsk
2023-10-04,7.7,Novosibirsk
2023-10-05,9.1,Novosibirsk
2023-10-06,10.9,Novosibirsk
2023-10-07,10.8,Novosibirsk
2023-10-08,10.0,Novosibirsk
2023-10-09,12.2,Novosibirsk
2023-10-10,14.5,Novosibirsk
2023-10-11,14.4,Novosibirsk
2023-10-12,7.3,Novosibirsk
2023-10-13,6.8,Novosibirsk
2023-10-14,7.3,Novosibirsk
2023-10-15,6.4,Novosibirsk
2023-10-16,5.9,Novosibirsk
2023-10-17,10.2,Novosibirsk
2023-10-18,9.4,Novosibirsk
2023-10-19,8.9,Novosibirsk
2023-10-20,4.8,Novosibirsk
2023-10-21,5.7,Novosibirsk
2023-10-22,4.3,Novosibirsk
2023-10-23,3.7,Novosibirsk
2023-10-24,0.6,Novosibirsk
2023-10-25,4.8,Novosibirsk
2023-10-26,8.7,Novosibirsk
2023-10-27,-2.3,Novosibirsk
2023-10-28,-3.5,Novosibirsk
2023-10-29,-3.9,Novosibirsk
2023-10-30,-4.6,Novosibirsk
2023-10-31,-4.1,Novosibirsk
2023-11-01,-6.9,Novosibirsk
2023-11-02,-4.4,Novosibirsk
2023-11-03,-9.3,Novosibirsk
2023-11-04,-6.5,Novosibirsk
2023-11-05,-2.8,Novosibirsk
2023-11-06,-4.6,Novosibirsk
2023-11-07,-1.9,Novosibirsk
2023-11-08,-1.2,Novosibirsk
2023-11-09,-3.2,Novosibirsk
2023-11-10,-1.6,Novosibirsk
2023-11-11,1.8,Novosibirsk
2023-11-12,1.9,Novosibirsk
2023-11-13,2.2,Novosibirsk
2023-11-14,0.9,Novosibirsk
2023-11-15,2.8,Novosibirsk
2023-11-16,3.7,Novosibirsk
2023-11-17,2.8,Novosibirsk
2023-11-18,4.0,Novosibirsk
2023-11-19,0.8,Novosibirsk
2023-11-20,-7.6,Novosibirsk
2023-11-21,-9.5,Novosibirsk
2023-11-22,-10.4,Novosibirsk
2023-11-23,-5.1,Novosibirsk
2023-11-24,-0.8,Novosibirsk
2023-11-25,-2.2,Novosibirsk
2023-11-26,-3.2,Novosibirsk
2023-11-27,-2.6,Novosibirsk
2023-11-28,-6.7,Novosibirsk
2023-11-29,-6.9,Novosibirsk
2023-11-30,-2.3,Novosibirsk
2023-12-01,-0.3,Novosibirsk
2023-12-02,-2.9,Novosibirsk
2023-12-03,-0.1,Novosibirsk
2023-12-04,-10.3,Novosibirsk
2023-12-05,-11.9,Novosibirsk
2023-12-06,-8.0,Novosibirsk
2023-12-07,-26.5,Novosibirsk
2023-12-08,-37.6,Novosibirsk
2023-12-09,-33.8,Novosibirsk
2023-12-10,-28.5,Novosibirsk
2023-12-11,-30.1,Novosibirsk
2023-12-12,-31.4,Novosibirsk
2023-12-13,-33.5,Novosibirsk
2023-12-14,-20.4,Novosibirsk
2023-12-15,-23.3,Novosibirsk
2023-12-16,-18.4,Novosibirsk
2023-12-17,-27.4,Novosibirsk
2023-12-18,-26.0,Novosibirsk
2023-12-19,-16.9,Novosibirsk
2023-12-20,-6.9,Novosibirsk
2023-12-21,-6.0,Novosibirsk
2023-12-22,-1.0,Novosibirsk
2023-12-23,-0.3,Novosibirsk
2023-12-24,-2.7,Novosibirsk
2023-12-25,-6.5,Novosibirsk
2023-12-26,-1.6,Novosibirsk
2023-12-27,-4.9,Novosibirsk
2023-12-28,-1.2,Novosibirsk
2023-12-29,-1.0,Novosibirsk
2023-12-30,-4.0,Novosibirsk
2023-12-31,-5.8,Novosibirsk
2023-01-01,-9.1,Vladivostok
2023-01-02,-12.6,Vladivostok
2023-01-03,-11.2,Vladivostok
2023-01-04,-10.9,Vladivostok
2023-01-05,-9.8,Vladivostok
2023-01-06,-9.1,Vladivostok
2023-01-07,-12.0,Vladivostok
2023-01-08,-9.8,Vladivostok
2023-01-09,-6.2,Vladivostok
2023-01-10,-8.2,Vladivostok
2023-01-11,-3.9,Vladivostok
2023-01-12,-2.2,Vladivostok
2023-01-13,-0.0,Vladivostok
2023-01-14,-13.4,Vladivostok
2023-01-15,-18.6,Vladivostok
2023-01-16,-16.1,Vladivostok
2023-01-17,-11.0,Vladivostok
2023-01-18,-9.8,Vladivostok
2023-01-19,-3.8,Vladivostok
2023-01-20,-11.1,Vladivostok
2023-01-21,-16.9,Vladivostok
2023-01-22,-17.5,Vladivostok
2023-01-23,-20.0,Vladivostok
2023-01-24,-23.1,Vladivostok
2023-01-25,-18.1,Vladivostok
2023-01-26,-16.0,Vladivostok
2023-01-27,-18.0,Vladivostok
2023-01-28,-16.6,Vladivostok
2023-01-29,-14.8,Vladivostok
2023-01-30,-13.5,Vladivostok
2023-01-31,-9.1,Vladivostok
2023-02-01,-8.7,Vladivostok
2023-02-02,-9.3,Vladivostok
2023-02-03,-10.5,Vladivostok
2023-02-04,-7.9,Vladivostok
